Unnamed: 0,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.compute_distance,session.config.participation_fee,player.id_in_group,player.ip,player.lat,player.long,player.matches,player.sex,player.date,player.marital,player.children,player.children_number,player.children_first_age,player.language,player.language_other,player.zip,player.ethnicity,player.ethnicity_choice,player.ethnicity_choice_other,player.race,player.race_indian_other,player.race_asian_other,player.race_islander_other,player.race_other,player.religion,player.religion_denomination,player.religion_denomination_other,player.home,player.home_other,player.guns,player.place_growing_up,player.highest_degree,player.elementary_secondary_choices,player.elementary_secondary_choices_incomplete_high_school,player.high_school_choices,player.college_choices,player.after_bachelor_choices,player.major_college,player.major_bachelor,player.country_growing_up,player.us_state_grow_up,player.another_country_grow_up,player.us_citizen,player.us_citizen_options,player.work_last_week,player.profession,player.employer,player.work_tasks,player.unemployed_10_years,player.labor_union,player.household_income,player.income_group_placement,player.sixteen_yo_comparison,player.parental_comparison_standards,player.social_class,player.financial_satisfaction,player.importance_democracy,player.american_pride,player.political_party,player.other_political_party,player.politcal_views,player.executive_branch_confidence,player.congress_confidence,player.supreme_court_confidence,player.military_confidence,player.police_confidence,player.banks_confidence,player.unions_confidence,player.public_ed_confidence,player.press_confidence,player.improve_condition_blacks,player.improve_condition_abroad,player.protecting_environment,player.government_redistribution,player.income_tax_level,player.death_penalty,player.affirmative_action,player.sex_before_marriage,player.same_sex_relations,player.abortion,player.people_helpful,player.people_take_advantage_of_you,player.people_trustworthy,player.payoff,group.id_in_subsession,subsession.round_number,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,player.city,player.state,player.state_short
23,13,o9qen2jc,,0,8,7,outro,End,2019-11-13 17:40:06.128260+00:00,1,AM02*****0HLO,31N2**********************X3FI,0,1.25,q5os6ozr,20191113-1200,,3J9L0X0VDFZE3DMQPNRA0YBGLVP9WL,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,13,104.58.194.30,32.51,-94.76,,male,04/08/1998,married,0,,,english,,75605,0,,,black,,,,,1,roman catholic,,five or more apartments,,0,open country,12th grade no degree,,,,,,,,usa,TX,,1,born usa,full time work,Csr,government employer,0.444444444444444,0,0,0.4583333333333329,0.444444444444444,0.25,0.5,working class,0.5,0.333333333333333,0.666666666666667,republican,,0.666666666666667,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1,1.0,0.666666666666667,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Longview,Texas,TX
24,5,s9u02vor,,0,8,7,outro,End,2019-11-09 08:04:29.902874+00:00,1,A2XL*****Q0VD,3X4J**********************S0BC,0,1.25,pg8t7wqh,20191109-0200,,3QE4DGPGBROH9LQETNR1XNEC4CPG4U,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,106.197.47.140,37.77,-122.41,,male,08/30/1987,never,0,,,english,,94102,0,,,white,,,,,0,,,one family detached,,0,large city,beyond bachelors,,,,,professional degree,,pathology,usa,CA,,1,born usa,full time work,analyst,private business,0.7777777777777779,0,0,0.791666666666667,0.555555555555556,0.75,0.75,middle class,1.0,0.666666666666667,1.0,democrat,,0.166666666666667,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.833333333333333,0.5,0,0.333333333333333,0.666666666666667,0.333333333333333,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francisco,California,CA
25,2,ttab9zqf,,0,8,7,outro,End,2019-11-10 13:20:23.203875+00:00,1,A13Q******I4YJ,34HJ**********************IV4T,0,1.25,bnvz33ko,20191110-0800,,3BC9H1KCYUPT4EUYXZJQZF47T1MWY2,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,107.129.64.86,33.28,-87.12,,female,02/07/1978,married,1,4.0,18.0,english,,35111,0,,,white,,,,,0,,,mobile home,,0,large city,college or some college,,,,less than 1 year college,,Sociology,,usa,AL,,1,born usa,full time work,Office Manager,private business,1.0,1,0,0.583333333333333,0.0,0.0,0.25,lower class,0.0,1.0,1.0,democrat,,0.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.666666666666667,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc Calla,Alabama,AL
26,2,sxzw3zv5,,0,8,7,outro,End,2019-11-12 19:02:58.132741+00:00,1,AUL4*****HZXE,3GU1**********************UBP9,0,1.25,wz1biodh,20191112-1400,,3XEIP58NL00DYAS4P7E74BWT1QBLZI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,107.131.205.125,33.81,-117.97,,male,03/30/1999,never,0,,,english,,92804,0,,,vietnamese,,,,,0,,,less than five apartment,,0,medium city,college or some college,,,,associates degree,,Computer Game Science,,usa,CA,,1,born usa,school,,,,1,0,0.4166666666666671,0.111111111111111,0.0,0.75,lower class,0.0,0.666666666666667,0.333333333333333,independent,,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.666666666666667,1.0,0,0.0,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anaheim,California,CA
27,3,b1zfm5hb,,0,8,7,outro,End,2019-11-13 13:14:01.199865+00:00,1,A2I6******CVSC,3IXQ**********************I9BO,0,1.25,154fpugx,20191113-0800,,3FHTJGYT8ND3YECXR7JP0LP7WBFGPM,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,107.134.81.242,41.56,-87.54000000000002,,male,07/20/1991,never,0,,,english,,60438,0,,,white,,,,,1,protestant,,one family detached,,1,medium city,high school graduate,,,high school diploma,,,,,usa,IL,,1,born usa,full time work,IT,private business,0.8888888888888891,0,0,0.708333333333333,0.555555555555556,0.5,0.75,middle class,1.0,0.555555555555556,0.333333333333333,republican,,0.666666666666667,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.166666666666667,1.0,1,0.666666666666667,1.0,1.0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lansing,Illinois,IL
28,1,9mlb9w52,,0,8,7,outro,End,2019-11-09 03:03:12.092921+00:00,1,A2PZ******ESH9,3FUI**********************733P,0,1.25,2rirzdsj,20191108-2200,,3CZH926SICRJP7UNNS1DXKT0RW84EZ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,107.135.60.32,41.83,-87.68000000000002,,male,07/01/1978,married,1,2.0,230.0,english,,60654,0,,,white,,,,,0,,,one family detached,,0,large city,college or some college,,,,bachelors degree,,B.A. in IT,,usa,IL,,1,born usa,full time work,Tech Support Manager,private business,1.0,0,0,0.791666666666667,0.555555555555556,0.5,0.75,middle class,0.5,1.0,0.666666666666667,independent,,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago,Illinois,IL
29,4,2kp5eev2,,0,8,7,outro,End,2019-11-15 04:56:48.201434+00:00,1,AU5U*****LI5M,3SLE**********************OZBX,0,1.25,3adf2ei4,20191115-0000,,3SZYX62S5GDGCBJDEP6HW27X69B756,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,107.136.228.29,31.63,-103.06,,female,08/03/1979,divorced,0,,,english,,79756,1,mexican,,white,,,,,0,,,one family detached,,0,small town,high school graduate,,,high school diploma,,,,,usa,TX,,1,born usa,part time work,Piano Teacher,private business,0.8888888888888891,0,0,0.583333333333333,0.8888888888888891,0.75,0.25,middle class,1.0,0.8888888888888891,1.0,democrat,,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1,0.333333333333333,1.0,1.0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monahans,Texas,TX
30,13,rzln0sn0,,0,8,7,outro,End,2019-11-13 21:35:47.343888+00:00,1,A1C8******VWQO,3UJ1**********************55SK,0,1.25,9ff56w34,20191113-1600,,3UDTAB6HH6CLVNL5WGYPT32CKQI09I,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,13,107.158.85.114,33.92,-117.86,,male,06/19/1970,married,1,2.0,16.0,english,,92821,0,,,white,,,,,1,roman catholic,,mobile home,,1,open country,beyond bachelors,,,,,masters degree,,mba,usa,CA,,1,born usa,full time work,it,private business,0.7777777777777779,1,1,0.75,0.555555555555556,0.75,0.75,middle class,1.0,1.0,1.0,republican,,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1,0.666666666666667,0.333333333333333,0.333333333333333,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brea,California,CA
31,6,sgvgf8kp,,0,8,7,outro,End,2019-11-14 15:06:26.143892+00:00,1,A22A******EV6K,388U**********************O0RR,0,1.25,b1a703pe,20191114-1000,,3NSCTNUR2Z0YVDHBLSI16T9N7H0A5J,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,107.170.186.79,40.71,-73.98999999999998,,female,06/13/1987,married,1,2.0,25.0,english,,10009,0,,,black,,,,,1,roman catholic,,less than five apartment,,0,large city,college or some college,,,,bachelors degree,,Finance,,usa,NY,,1,born usa,full time work,nursing home,private business,0.444444444444444,0,1,0.75,0.666666666666667,0.5,0.5,working class,0.5,0.7777777777777779,0.666666666666667,democrat,,0.166666666666667,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.5,1,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,New York,NY
32,5,5760gvx7,,0,8,7,outro,End,2019-11-09 04:47:20.437638+00:00,1,AK6U*****DYJQ,3G5W**********************2KGV,0,1.25,jo5mh3df,20191108-2400,,32CAVSKPCE2JM4UQQAXG348010U1U2,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,107.174.196.244,39.78,-101.37,,female,07/07/1992,separated,0,,,english,,67745,1,mexican,,white,,,,,1,roman catholic,,one family detached,,1,medium city,college or some college,,,,bachelors degree,,psychology,,usa,TX,,1,born usa,full time work,software,private business,0.8888888888888891,1,1,0.666666666666667,0.8888888888888891,0.75,1.0,middle class,1.0,0.8888888888888891,1.0,republican,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0,0.0,0.666666666666667,0.0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc Donald,Kansas,KS
33,8,f07fxmec,,0,8,7,outro,End,2019-11-12 01:06:23.758879+00:00,1,AH31*****XC8W,32ZK**********************43BJ,0,1.25,xfqsipnh,20191111-2000,,3QX22DUVOOUGV85FOMQJJIYMDJGMV4,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,8,107.184.35.93,34.07,-118.26,,female,05/27/1985,never,0,,,english,,90026,0,,,black,,,,,1,protestant,,one family attached,,0,large city,college or some college,,,,bachelors degree,,theater,,usa,CA,,1,born usa,full time work,sales,private non profit,0.444444444444444,0,0,0.75,0.666666666666667,0.5,0.75,working class,0.5,0.666666666666667,0.666666666666667,democrat,,0.166666666666667,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.666666666666667,1.0,0,1.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,California,CA
34,4,3suoxmlg,,0,8,7,outro,End,2019-11-09 01:08:59.340960+00:00,1,A2C7******CA51,3KKG**********************794R,0,1.25,f0jdo61k,20191108-2000,,3ZUE82NE0AECEMHLU6BWWEU55JFF8V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,107.185.127.204,33.97,-118.15,,male,10/02/1991,never,0,,,english,,90201,1,other,honduran,other pacific,,,hispanic,,0,,,five or more apartments,,0,small town,high school graduate,,,GED,,,,,usa,CA,,1,born usa,full time work,freelancer/mturk,self employed,1.0,0,0,0.5,0.111111111111111,0.0,0.5,lower class,0.0,0.444444444444444,0.333333333333333,democrat,,0.166666666666667,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1,0.0,0.666666666666667,1.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bell Gardens,California,CA
35,11,k0aof6y7,,0,8,7,outro,End,2019-11-14 21:14:30.339410+00:00,1,A2G8******ZYJJ,3TY7**********************90KH,0,1.25,ywjdvkbj,20191114-1600,,3WGCNLZJKFLX52J44F7RT44CG431D5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,107.195.14.24,34.2,-84.13,,male,07/11/1988,never,0,,,english,,30028,0,,,white,,,,,0,,,one family detached,,1,large city,college or some college,,,,associates degree,,IT specialist,,usa,NC,,1,born usa,housework,,,,1,0,0.75,0.444444444444444,0.25,0.75,working class,0.5,0.0,0.0,republican,,0.666666666666667,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1,0.0,1.0,0.666666666666667,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cumming,Georgia,GA
36,8,2kafqot3,,0,8,7,outro,End,2019-11-11 19:05:34.559806+00:00,1,A2FE*****A1UE,3IQ1**********************19AE,0,1.25,8gn1u6v6,20191111-1400,,3TRB893CSJNES88XVLP80ZYMVFN7GF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,8,107.2.147.26,39.76,-104.87,,male,11/22/1995,never,0,,,english,,80205,0,,,black,,,,,0,,,five or more apartments,,0,small town,college or some college,,,,bachelors degree,,finance,,usa,CO,,1,born usa,full time work,real estaet,private non profit,0.333333333333333,1,0,0.875,0.444444444444444,0.5,0.5,working class,0.5,1.0,0.333333333333333,independent,,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.333333333333333,0.5,1,0.0,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,Colorado,CO
37,6,ads8cjoq,,0,8,7,outro,End,2019-11-13 03:06:34.169415+00:00,1,A159******USHD,3WOK**********************V0OT,0,1.25,uj6jw84z,20191112-2200,,3ZCC2DXSD7HXTJPYC01EKCPN4BOYY9,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,107.202.197.20,38.53,-90.45,,male,02/05/1990,never,0,,,english,,63026,0,,,white,,,,,0,,,one family detached,,0,suburb,college or some college,,,,bachelors degree,,"Electrical Engineering, Computer Engineering",,usa,MO,,1,born usa,full time work,Electrical Engineer,private business,0.8888888888888891,1,0,0.791666666666667,0.555555555555556,0.5,0.5,middle class,0.0,0.7777777777777779,0.666666666666667,independent,,0.666666666666667,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.166666666666667,0.5,1,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fenton,Missouri,MO
38,10,b88sqsm9,,0,8,7,outro,End,2019-11-12 03:31:48.194585+00:00,1,A2SV******E7EH,37QW**********************SS8B,0,1.25,u626vxfl,20191111-2200,,3QMELQS6Y5OMDY36SMESTPCX2ES6RR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,10,107.204.153.60,32.9,-116.89,,male,08/18/1989,never,0,,,english,,92040,0,,,white,,,,,0,,,one family detached,,1,suburb,college or some college,,,,"more than 1 year college, no degree",,Administration of Justice,,usa,CA,,1,born usa,full time work,Shift Manager - Restaurant,private business,0.444444444444444,1,0,0.583333333333333,0.111111111111111,0.75,0.0,lower class,0.0,1.0,0.666666666666667,independent,,0.333333333333333,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,1.0,1,0.0,1.0,1.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lakeside,California,CA
39,1,hsjsgor8,,0,8,7,outro,End,2019-11-12 13:02:07.889380+00:00,1,A1C7******D8JE,39KF**********************GOYG,0,1.25,a10oit2j,20191112-0800,,31N9JPQXIPVHVPVVVYOFHWWDAVPNHR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,107.5.199.80,42.96,-85.65000000000002,,female,09/21/1983,divorced,1,1.0,25.0,english,,49501,0,,,white,,,,,1,orthodox,,one family detached,,0,suburb,college or some college,,,,bachelors degree,,arts,,usa,MI,,1,born usa,full time work,manager,private business,0.8888888888888891,1,0,0.583333333333333,0.333333333333333,0.25,0.5,middle class,0.5,0.555555555555556,0.666666666666667,republican,,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.333333333333333,0.5,1,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand Rapids,Michigan,MI
40,4,x5qrgmxk,,0,8,7,outro,End,2019-11-14 20:56:25.589304+00:00,1,A5T9*****W4T6,3HMV**********************NY1C,0,1.25,ywjdvkbj,20191114-1600,,3WGCNLZJKFLX52J44F7RT44CG431D5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,107.5.88.103,41.89,-84.04000000000002,,male,08/11/1990,never,0,,,english,,49221,1,mexican,,white,,,,,1,roman catholic,,one family detached,,0,small town,college or some college,,,,"more than 1 year college, no degree",,Computer Science,,usa,MI,,1,born usa,school,,,,1,0,0.666666666666667,0.222222222222222,0.25,0.5,working class,0.5,0.555555555555556,0.666666666666667,democrat,,0.333333333333333,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.666666666666667,0.5,1,0.666666666666667,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian,Michigan,MI
41,17,q51vjxpc,,0,8,7,outro,End,2019-11-13 19:28:37.500839+00:00,1,A253******T731,3RYC**********************PRP4,0,1.25,89r4sqa7,20191113-1400,,3S8APUMBJXWVGKFSXIV6NGK6ES8BF5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,17,107.77.217.38,30.11,-97.3,,female,10/12/1983,married,1,6.0,15.0,english,,78602,1,mexican,,white,,,,,1,roman catholic,,one family detached,,1,small town,college or some college,,,,bachelors degree,,accounting,,usa,TX,,1,born usa,full time work,search engine evaluation,self employed,0.7777777777777779,0,0,0.625,0.333333333333333,0.5,0.25,working class,0.0,0.0,0.666666666666667,republican,,0.833333333333333,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.666666666666667,1.0,1,0.333333333333333,1.0,1.0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bastrop,Texas,TX
42,12,4wgfi0tl,,0,8,7,outro,End,2019-11-09 04:05:14.304860+00:00,1,A1EN******SXQQ,31LV**********************DLRO,0,1.25,2rirzdsj,20191108-2200,,3CZH926SICRJP7UNNS1DXKT0RW84EZ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,12,107.77.231.144,34.04,-117.67,,female,09/23/1993,never,0,,,english,,91762,0,,,filipino,,,,,0,,,less than five apartment,,0,medium city,college or some college,,,,bachelors degree,,health science,,usa,CA,,1,born usa,full time work,office manager,private business,0.7777777777777779,1,0,0.666666666666667,0.333333333333333,0.25,0.75,middle class,0.0,1.0,0.0,democrat,,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0,0.0,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario,California,CA
43,11,mwe5tvas,,0,8,7,outro,End,2019-11-13 05:29:58.419657+00:00,1,A3D2******FN6R,3KKG**********************W496,0,1.25,5m9k2c1j,20191113-0000,,322ZSN9Z5GXLEQCKDNQ8W6T1U8G4TE,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,107.77.233.109,30.64,-97.68,,female,08/01/1984,divorced,0,,,english,,78626,0,,,white,,,,,1,protestant,,one family detached,,0,medium city,college or some college,,,,bachelors degree,,computer science,,usa,AL,,1,born usa,full time work,qa analyst,private business,1.0,1,0,0.958333333333333,0.444444444444444,0.5,0.75,middle class,0.5,1.0,0.666666666666667,independent,,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.666666666666667,0.5,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgetown,Texas,TX
44,4,i6a6yvff,,0,8,7,outro,End,2019-11-13 13:15:06.758324+00:00,1,A2KH******MK1N,3MYY**********************WG4G,0,1.25,154fpugx,20191113-0800,,3FHTJGYT8ND3YECXR7JP0LP7WBFGPM,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,108.12.238.177,41.99,-71.5,,male,03/25/1988,never,0,,,english,,2895,0,,,white,,,,,0,,,less than five apartment,,1,suburb,college or some college,,,,bachelors degree,,"Business, Compsci",,usa,RI,,1,born usa,full time work,"Level Design, Microtasks, Copywriting",private business,0.7777777777777779,1,0,0.4583333333333329,0.222222222222222,0.75,0.0,working class,0.0,0.555555555555556,0.666666666666667,independent,,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.333333333333333,1.0,1,0.0,0.666666666666667,0.666666666666667,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woonsocket,Rhode Island,RI
45,11,gp2pmh19,,0,8,7,outro,End,2019-11-11 03:38:45.090880+00:00,1,A3OV******IJK8,30LS**********************62IN,0,1.25,sdxr3o9o,20191110-2200,,324N5FAHSXOL5K5C3AD3456IODFKVP,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,108.184.171.98,34.06,-117.79,,male,12/17/1973,married,1,2.0,30.0,english,,91768,0,,,white,,,,,0,,,one family detached,,0,large city,college or some college,,,,associates degree,,Ad Design,,usa,CA,,1,born usa,full time work,Customer Service Rep,private business,0.8888888888888891,0,0,0.708333333333333,0.222222222222222,0.5,0.25,working class,0.0,1.0,0.666666666666667,democrat,,0.333333333333333,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.666666666666667,0.5,1,0.0,0.333333333333333,0.333333333333333,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pomona,California,CA
46,3,t8rifa4k,,0,8,7,outro,End,2019-11-11 01:09:03.804854+00:00,1,AEQ6*****RKKR,3R2U**********************5OXE,0,1.25,h1gy2cp0,20191110-2000,,3XUY87HIVPRX5LB6AUPSWMF9MPYMMF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,108.185.66.225,33.92,-118.14,,male,08/20/1985,never,0,,,english,,90242,1,mexican,,white,,,,,0,,,one family detached,,0,suburb,high school graduate,,,high school diploma,,,,,usa,CA,,1,born usa,full time work,Healthcare Technician,private business,0.7777777777777779,0,0,0.0833333333333333,0.333333333333333,0.25,0.75,working class,0.5,1.0,1.0,independent,,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.333333333333333,0.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downey,California,CA
47,4,1fs5tk8g,,0,8,7,outro,End,2019-11-14 15:03:03.336492+00:00,1,A2ZG******OG9C,3B83**********************5RS3,0,1.25,b1a703pe,20191114-1000,,3NSCTNUR2Z0YVDHBLSI16T9N7H0A5J,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,108.190.174.82,27.9,-81.58,,male,06/08/1983,never,0,,,english,,33898,0,,,white,,,,,0,,,one family detached,,1,large city,12th grade no degree,,,,,,,,usa,FL,,1,born usa,housework,,,,1,0,0.708333333333333,0.444444444444444,0.75,0.25,working class,0.5,0.7777777777777779,0.0,independent,,0.166666666666667,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0,0.666666666666667,1.0,1.0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lake Wales,Florida,FL
48,4,lbtzq24e,,0,8,7,outro,End,2019-11-11 01:12:42.427894+00:00,1,A2AS******FIP0,33FO**********************7C1D,0,1.25,h1gy2cp0,20191110-2000,,3XUY87HIVPRX5LB6AUPSWMF9MPYMMF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,108.198.54.104,33.86,-84.68000000000002,,female,04/11/1990,never,0,,,english,,30127,0,,,black,,,,,1,protestant,,one family detached,,0,suburb,college or some college,,,,"more than 1 year college, no degree",,Business Management,,usa,NY,,1,born usa,full time work,Editor,private business,0.555555555555556,1,0,0.75,0.333333333333333,0.25,0.5,working class,0.5,0.555555555555556,0.666666666666667,democrat,,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.666666666666667,0.5,0,0.666666666666667,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Powder Springs,Georgia,GA
